utc_timestamp,solarprofile,windprofile
2015-11-02T11:00:00Z,0.0204,0.0767
2015-11-02T11:30:00Z,0.2719,0.0649
2015-11-02T12:00:00Z,0.2319,0.0751
2015-11-02T12:30:00Z,0.286,0.0634
2015-11-02T13:00:00Z,0.1752,0.0715
2015-11-02T13:30:00Z,0.3033,0.062
2015-11-02T14:00:00Z,0.0693,0.09
2015-11-02T14:30:00Z,0.0103,0.0924
2015-11-02T15:00:00Z,0,0.0708
2015-11-02T15:30:00Z,0,0.073
2015-11-02T16:00:00Z,0,0.0741
2015-11-02T16:30:00Z,0,0.0796
2015-11-02T17:00:00Z,0.0103,0.0951
2015-11-02T17:30:00Z,0,0.0931
2015-11-02T18:00:00Z,0,0.0969
2015-11-02T18:30:00Z,0,0.085
2015-11-02T19:00:00Z,0,0.097
2015-11-02T19:30:00Z,0,0.0988
2015-11-02T20:00:00Z,0,0.0503
2015-11-02T20:30:00Z,0,0.0251
2015-11-02T21:00:00Z,0,0.0917
2015-11-02T21:30:00Z,0,0.0911
2015-11-02T22:00:00Z,0,0.0832
2015-11-02T22:30:00Z,0,0.0793
2015-11-02T23:00:00Z,0,0.0829
2015-11-02T23:30:00Z,0,0.0894
2015-11-03T00:00:00Z,0,0.0946
2015-11-03T00:30:00Z,0,0.0845
2015-11-03T01:00:00Z,0,0.0871
2015-11-03T01:30:00Z,0,0.0988
2015-11-03T02:00:00Z,0,0.0927
2015-11-03T02:30:00Z,0.1224,0.06
2015-11-03T03:00:00Z,0,0.0843
2015-11-03T03:30:00Z,0,0.0853
2015-11-03T04:00:00Z,0,0.0858
2015-11-03T04:30:00Z,0,0.0961
2015-11-03T05:00:00Z,0,0.0879
2015-11-03T05:30:00Z,0,0.0841
2015-11-03T06:00:00Z,0,0.0972
2015-11-03T06:30:00Z,0.031,0.0735
2015-11-03T07:00:00Z,0.0103,0.0988
2015-11-03T07:30:00Z,0.0055,0.0923
2015-11-03T08:00:00Z,0.0108,0.0885
2015-11-03T08:30:00Z,0.0512,0.0715
2015-11-03T09:00:00Z,0.0824,0.0675
2015-11-03T09:30:00Z,0.0771,0.0742
2015-11-03T10:00:00Z,0.103,0.0811
2015-11-03T10:30:00Z,0.1416,0.024
2015-11-03T11:00:00Z,0.1416,0.0629
2015-11-03T11:30:00Z,0.1519,0.0626
2015-11-03T12:00:00Z,0.162,0.0552
2015-11-03T12:30:00Z,0.1631,0.0572
2015-11-03T13:00:00Z,0.1643,0.0663
2015-11-03T13:30:00Z,0.142,0.0544
2015-11-03T14:00:00Z,0.1197,0.0671
2015-11-03T14:30:00Z,0.103,0.0688
2015-11-03T15:00:00Z,0.086,0.0754
2015-11-03T15:30:00Z,0.064,0.0732
2015-11-03T16:00:00Z,0.0417,0.0974
2015-11-03T16:30:00Z,0.024,0.1151
2015-11-03T17:00:00Z,0.0061,0.1057
2015-11-03T17:30:00Z,0.003,0.1033
2015-11-03T18:00:00Z,0,0.1001
2015-11-03T18:30:00Z,0,0.1081
2015-11-03T19:00:00Z,0,0.1014
2015-11-03T19:30:00Z,0,0.0947
2015-11-03T20:00:00Z,0,0.082
2015-11-03T20:30:00Z,0,0.0877
2015-11-03T21:00:00Z,0,0.0199
2015-11-03T21:30:00Z,0,0.0776
2015-11-03T22:00:00Z,0,0.0682
2015-11-03T22:30:00Z,0,0.0693
2015-11-03T23:00:00Z,0,0.0704
2015-11-03T23:30:00Z,0,0.067
2015-11-04T00:00:00Z,0,0.0677
2015-11-04T00:30:00Z,0,0.0562
2015-11-04T01:00:00Z,0,0.0443
2015-11-04T01:30:00Z,0,0.0395
2015-11-04T02:00:00Z,0.0299,0.0573
2015-11-04T02:30:00Z,0.1517,0.0456
2015-11-04T03:00:00Z,0,0.0401
2015-11-04T03:30:00Z,0.1565,0.0486
2015-11-04T04:00:00Z,0,0.0411
2015-11-04T04:30:00Z,0.0822,0.0524
2015-11-04T05:00:00Z,0,0.0417
2015-11-04T05:30:00Z,0,0.0443
2015-11-04T06:00:00Z,0,0.0418
2015-11-04T06:30:00Z,0,0.0416
2015-11-04T07:00:00Z,0.0069,0.0409
2015-11-04T07:30:00Z,0.0046,0.044
2015-11-04T08:00:00Z,0.0124,0.0515
2015-11-04T08:30:00Z,0.0478,0.0569
2015-11-04T09:00:00Z,0.0504,0.0571
2015-11-04T09:30:00Z,0.0664,0.0568
2015-11-04T10:00:00Z,0.1035,0.0538
2015-11-04T10:30:00Z,0.1171,0.0495
2015-11-04T11:00:00Z,0.1506,0.0463
2015-11-04T11:30:00Z,0.1492,0.0483
2015-11-04T12:00:00Z,0.1612,0.0508
2015-11-04T12:30:00Z,0.1148,0.0566
2015-11-04T13:00:00Z,0.1399,0.065
2015-11-04T13:30:00Z,0.1475,0.07
2015-11-04T14:00:00Z,0.1549,0.0695
2015-11-04T14:30:00Z,0.1349,0.0623
2015-11-04T15:00:00Z,0.0845,0.0522
2015-11-04T15:30:00Z,0.0541,0.046
2015-11-04T16:00:00Z,0.0318,0.0405
2015-11-04T16:30:00Z,0.0093,0.0406
2015-11-04T17:00:00Z,0.0048,0.043
2015-11-04T17:30:00Z,0,0.0504
2015-11-04T18:00:00Z,0,0.0601
2015-11-04T18:30:00Z,0,0.0657
2015-11-04T19:00:00Z,0,0.0705
2015-11-04T19:30:00Z,0,0.0815
2015-11-04T20:00:00Z,0,0.0889
2015-11-04T20:30:00Z,0,0.0977
2015-11-04T21:00:00Z,0,0.1057
2015-11-04T21:30:00Z,0,0.1102
2015-11-04T22:00:00Z,0,0.1031
2015-11-04T22:30:00Z,0,0.1104
2015-11-04T23:00:00Z,0,0.1083
2015-11-04T23:30:00Z,0,0.0998
2015-11-05T00:00:00Z,0,0.1135
2015-11-05T00:30:00Z,0,0.1105
2015-11-05T01:00:00Z,0,0.1087
2015-11-05T01:30:00Z,0,0.1177
2015-11-05T02:00:00Z,0,0.125
2015-11-05T02:30:00Z,0.0086,0.2116
2015-11-05T03:00:00Z,0.0432,0.2542
2015-11-05T03:30:00Z,0.0569,0.2746
2015-11-05T04:00:00Z,0,0.1344
2015-11-05T04:30:00Z,0,0.1459
2015-11-05T05:00:00Z,0,0.1776
2015-11-05T05:30:00Z,0,0.1308
2015-11-05T06:00:00Z,0,0.1673
2015-11-05T06:30:00Z,0,0.1591
2015-11-05T07:00:00Z,0,0.191
2015-11-05T07:30:00Z,0.0044,0.191
2015-11-05T08:00:00Z,0.0097,0.1917
2015-11-05T08:30:00Z,0.0259,0.2303
2015-11-05T09:00:00Z,0.0519,0.2362
2015-11-05T09:30:00Z,0.0607,0.2493
2015-11-05T10:00:00Z,0.0704,0.2884
2015-11-05T10:30:00Z,0.0795,0.2985
2015-11-05T11:00:00Z,0.0885,0.3041
2015-11-05T11:30:00Z,0.0997,0.3113
2015-11-05T12:00:00Z,0.1109,0.3106
2015-11-05T12:30:00Z,0.0961,0.3092
2015-11-05T13:00:00Z,0.0624,0.2875
2015-11-05T13:30:00Z,0.0759,0.3252
2015-11-05T14:00:00Z,0.0706,0.3058
2015-11-05T14:30:00Z,0.0078,0.3261
2015-11-05T15:00:00Z,0.0548,0.3175
2015-11-05T15:30:00Z,0.0472,0.3364
2015-11-05T16:00:00Z,0.0396,0.3344
2015-11-05T16:30:00Z,0.0238,0.3322
2015-11-05T17:00:00Z,0.004,0.3055
2015-11-05T17:30:00Z,0,0.2949
2015-11-05T18:00:00Z,0,0.29
2015-11-05T18:30:00Z,0,0.2865
2015-11-05T19:00:00Z,0,0.2975
2015-11-05T19:30:00Z,0,0.293
2015-11-05T20:00:00Z,0,0.3004
2015-11-05T20:30:00Z,0,0.3061
2015-11-05T21:00:00Z,0,0.296
2015-11-05T21:30:00Z,0,0.2899
2015-11-05T22:00:00Z,0,0.2855
2015-11-05T22:30:00Z,0,0.2873
2015-11-05T23:00:00Z,0,0.2858
2015-11-05T23:30:00Z,0,0.2732
2015-11-06T00:00:00Z,0,0.2613
2015-11-06T00:30:00Z,0,0.2652
2015-11-06T01:00:00Z,0,0.2426
2015-11-06T01:30:00Z,0,0.38
2015-11-06T02:00:00Z,0,0.2154
2015-11-06T02:30:00Z,0.0067,0.3191
2015-11-06T03:00:00Z,0.0207,0.422
2015-11-06T03:30:00Z,0.0774,0.541
2015-11-06T04:00:00Z,0.0856,0.5447
2015-11-06T04:30:00Z,0.1008,0.5735
2015-11-06T05:00:00Z,0.1069,0.4242
2015-11-06T05:30:00Z,0.0993,0.4383
2015-11-06T06:00:00Z,0,0.305
2015-11-06T06:30:00Z,0,0.3207
2015-11-06T07:00:00Z,0,0.3793
2015-11-06T07:30:00Z,0.0034,0.3767
2015-11-06T08:00:00Z,0.0074,0.3662
2015-11-06T08:30:00Z,0.0236,0.3939
2015-11-06T09:00:00Z,0.0346,0.4738
2015-11-06T09:30:00Z,0.0381,0.4814
2015-11-06T10:00:00Z,0.0691,0.522
2015-11-06T10:30:00Z,0.0464,0.5015
2015-11-06T11:00:00Z,0.0485,0.5122
2015-11-06T11:30:00Z,0.0902,0.5536
2015-11-06T12:00:00Z,0.0731,0.5184
2015-11-06T12:30:00Z,0.0514,0.5279
2015-11-06T13:00:00Z,0.0774,0.523
2015-11-06T13:30:00Z,0.0479,0.5333
2015-11-06T14:00:00Z,0.0917,0.5825
2015-11-06T14:30:00Z,0.0843,0.5741
2015-11-06T15:00:00Z,0.0767,0.5698
2015-11-06T15:30:00Z,0,0.5232
2015-11-06T16:00:00Z,0.0479,0.562
2015-11-06T16:30:00Z,0.0287,0.5733
2015-11-06T17:00:00Z,0.0095,0.5506
2015-11-06T17:30:00Z,0.0048,0.5567
2015-11-06T18:00:00Z,0,0.5364
2015-11-06T18:30:00Z,0,0.4062
2015-11-06T19:00:00Z,0,0.4913
2015-11-06T19:30:00Z,0,0.4762
2015-11-06T20:00:00Z,0,0.4524
2015-11-06T20:30:00Z,0,0.4357
2015-11-06T21:00:00Z,0,0.4326
2015-11-06T21:30:00Z,0,0.2242
2015-11-06T22:00:00Z,0,0.4137
2015-11-06T22:30:00Z,0,0.4005
2015-11-06T23:00:00Z,0,0.3809
2015-11-06T23:30:00Z,0,0.3911
2015-11-07T00:00:00Z,0,0.4085
2015-11-07T00:30:00Z,0,0.2853
2015-11-07T01:00:00Z,0,0.3271
2015-11-07T01:30:00Z,0,0.3522
2015-11-07T02:00:00Z,0,0.4086
2015-11-07T02:30:00Z,0,0.3315
2015-11-07T03:00:00Z,0,0.3357
2015-11-07T03:30:00Z,0,0.2948
2015-11-07T04:00:00Z,0,0.2909
2015-11-07T04:30:00Z,0,0.278
2015-11-07T05:00:00Z,0,0.2765
2015-11-07T05:30:00Z,0,0.2955
2015-11-07T06:00:00Z,0,0.0697
2015-11-07T06:30:00Z,0,0.3276
2015-11-07T07:00:00Z,0,0.3412
2015-11-07T07:30:00Z,0.0034,0.3238
2015-11-07T08:00:00Z,0.0034,0.3733
2015-11-07T08:30:00Z,0.0133,0.3199
2015-11-07T09:00:00Z,0.0194,0.3527
2015-11-07T09:30:00Z,0.0074,0.4721
2015-11-07T10:00:00Z,0.0394,0.3581
2015-11-07T10:30:00Z,0.059,0.345
2015-11-07T11:00:00Z,0.0784,0.345
2015-11-07T11:30:00Z,0.0967,0.3571
2015-11-07T12:00:00Z,0.1147,0.3869
2015-11-07T12:30:00Z,0.1581,0.41
2015-11-07T13:00:00Z,0.2015,0.4251
2015-11-07T13:30:00Z,0.2177,0.4544
2015-11-07T14:00:00Z,0.2338,0.46
2015-11-07T14:30:00Z,0.2064,0.4812
2015-11-07T15:00:00Z,0.179,0.4921
2015-11-07T15:30:00Z,0.1326,0.4971
2015-11-07T16:00:00Z,0.086,0.4836
2015-11-07T16:30:00Z,0.0504,0.4958
2015-11-07T17:00:00Z,0.0074,0.495
2015-11-07T17:30:00Z,0,0.4372
2015-11-07T18:00:00Z,0,0.4473
2015-11-07T18:30:00Z,0,0.4317
2015-11-07T19:00:00Z,0,0.3638
2015-11-07T19:30:00Z,0,0.4037
2015-11-07T20:00:00Z,0,0.4068
2015-11-07T20:30:00Z,0,0.4226
2015-11-07T21:00:00Z,0,0.4059
2015-11-07T21:30:00Z,0,0.4081
2015-11-07T22:00:00Z,0,0.3748
2015-11-07T22:30:00Z,0,0.3783
2015-11-07T23:00:00Z,0,0.3594
2015-11-07T23:30:00Z,0,0.3418
2015-11-08T00:00:00Z,0,0.3193
2015-11-08T00:30:00Z,0,0.2803
2015-11-08T01:00:00Z,0,0.2746
2015-11-08T01:30:00Z,0,0.2746
2015-11-08T02:00:00Z,0,0.2609
2015-11-08T02:30:00Z,0,0.2704
2015-11-08T03:00:00Z,0,0.255
2015-11-08T03:30:00Z,0,0.2509
2015-11-08T04:00:00Z,0,0.2446
2015-11-08T04:30:00Z,0,0.3706
2015-11-08T05:00:00Z,0,0.2534
2015-11-08T05:30:00Z,0,0.2705
2015-11-08T06:00:00Z,0,0.2995
2015-11-08T06:30:00Z,0,0.3326
2015-11-08T07:00:00Z,0.0097,0.3423
2015-11-08T07:30:00Z,0.0192,0.3528
2015-11-08T08:00:00Z,0.0095,0.4091
2015-11-08T08:30:00Z,0.0306,0.4545
2015-11-08T09:00:00Z,0.0691,0.444
2015-11-08T09:30:00Z,0.0685,0.497
2015-11-08T10:00:00Z,0.0919,0.5016
2015-11-08T10:30:00Z,0.0982,0.5501
2015-11-08T11:00:00Z,0.1109,0.5738
2015-11-08T11:30:00Z,0.1174,0.5948
2015-11-08T12:00:00Z,0.1237,0.6245
2015-11-08T12:30:00Z,0.0213,0.6869
2015-11-08T13:00:00Z,0.0605,0.6786
2015-11-08T13:30:00Z,0.0029,0.6866
2015-11-08T14:00:00Z,0.0742,0.6697
2015-11-08T14:30:00Z,0,0.6956
2015-11-08T15:00:00Z,0,0.6876
2015-11-08T15:30:00Z,0,0.6633
2015-11-08T16:00:00Z,0,0.6867
2015-11-08T16:30:00Z,0.0122,0.6873
2015-11-08T17:00:00Z,0,0.5951
2015-11-08T17:30:00Z,0,0.5797
2015-11-08T18:00:00Z,0,0.5548
2015-11-08T18:30:00Z,0,0.5558
2015-11-08T19:00:00Z,0,0.1519
2015-11-08T19:30:00Z,0,0.1519
2015-11-08T20:00:00Z,0,0.6475
2015-11-08T20:30:00Z,0,0.1395
2015-11-08T21:00:00Z,0,0.1294
2015-11-08T21:30:00Z,0,0.1294
2015-11-08T22:00:00Z,0,0.1235
2015-11-08T22:30:00Z,0,0.5486
2015-11-08T23:00:00Z,0,0.5368
2015-11-08T23:30:00Z,0,0.5357
2015-11-09T00:00:00Z,0,0.5256
2015-11-09T00:30:00Z,0,0.5016
2015-11-09T01:00:00Z,0,0.5022
2015-11-09T01:30:00Z,0,0.4987
2015-11-09T02:00:00Z,0,0.4951
2015-11-09T02:30:00Z,0,0.5084
2015-11-09T03:00:00Z,0,0.5159
2015-11-09T03:30:00Z,0,0.5315
2015-11-09T04:00:00Z,0,0.5416
2015-11-09T04:30:00Z,0,0.5462
2015-11-09T05:00:00Z,0,0.5543
2015-11-09T05:30:00Z,0,0.5561
2015-11-09T06:00:00Z,0,0.5515
2015-11-09T06:30:00Z,0,0.5853
2015-11-09T07:00:00Z,0.0049,0.6175
2015-11-09T07:30:00Z,0.0099,0.66
2015-11-09T08:00:00Z,0.0339,0.6777
2015-11-09T08:30:00Z,0.0576,0.6983
2015-11-09T09:00:00Z,0.0925,0.7305
2015-11-09T09:30:00Z,0.1271,0.7507
2015-11-09T10:00:00Z,0.1494,0.7508
2015-11-09T10:30:00Z,0.1716,0.7505
2015-11-09T11:00:00Z,0.1646,0.7395
2015-11-09T11:30:00Z,0.1575,0.7306
2015-11-09T12:00:00Z,0.1556,0.718
2015-11-09T12:30:00Z,0.1537,0.7152
2015-11-09T13:00:00Z,0.136,0.7121
2015-11-09T13:30:00Z,0.1183,0.6842
2015-11-09T14:00:00Z,0.0997,0.6789
2015-11-09T14:30:00Z,0.0811,0.6595
2015-11-09T15:00:00Z,0.0601,0.6591
2015-11-09T15:30:00Z,0.039,0.648
2015-11-09T16:00:00Z,0.0225,0.6438
2015-11-09T16:30:00Z,0.0057,0.6486
2015-11-09T17:00:00Z,0.0029,0.6566
2015-11-09T17:30:00Z,0,0.6527
2015-11-09T18:00:00Z,0,0.6517
2015-11-09T18:30:00Z,0,0.6585
2015-11-09T19:00:00Z,0,0.6632
2015-11-09T19:30:00Z,0,0.6697
2015-11-09T20:00:00Z,0,0.6711
2015-11-09T20:30:00Z,0,0.6737
2015-11-09T21:00:00Z,0,0.6736
2015-11-09T21:30:00Z,0,0.6703
2015-11-09T22:00:00Z,0,0.6521
2015-11-09T22:30:00Z,0,0.646
2015-11-09T23:00:00Z,0,0.6374
2015-11-09T23:30:00Z,0,0.5931
2015-11-10T00:00:00Z,0,0.6387
2015-11-10T00:30:00Z,0,0.6282
2015-11-10T01:00:00Z,0,0.6267
2015-11-10T01:30:00Z,0,0.6304
2015-11-10T02:00:00Z,0,0.6284
2015-11-10T02:30:00Z,0,0.6257
2015-11-10T03:00:00Z,0,0.6267
2015-11-10T03:30:00Z,0,0.6241
2015-11-10T04:00:00Z,0,0.6153
2015-11-10T04:30:00Z,0,0.616
2015-11-10T05:00:00Z,0,0.6128
2015-11-10T05:30:00Z,0,0.6179
2015-11-10T06:00:00Z,0,0.6117
2015-11-10T06:30:00Z,0,0.6241
2015-11-10T07:00:00Z,0,0.6288
2015-11-10T07:30:00Z,0.0029,0.6542
2015-11-10T08:00:00Z,0.0613,0.6516
2015-11-10T08:30:00Z,0.0991,0.6456
2015-11-10T09:00:00Z,0.1164,0.6569
2015-11-10T09:30:00Z,0.1195,0.6585
2015-11-10T10:00:00Z,0.1225,0.6595
2015-11-10T10:30:00Z,0.1155,0.6586
2015-11-10T11:00:00Z,0.1022,0.6351
2015-11-10T11:30:00Z,0.0889,0.6374
2015-11-10T12:00:00Z,0.0316,0.6354
2015-11-10T12:30:00Z,0.0044,0.6221
2015-11-10T13:00:00Z,0.0023,0.6212
2015-11-10T13:30:00Z,0,0.6214
2015-11-10T14:00:00Z,0,0.6111
2015-11-10T14:30:00Z,0,0.5999
2015-11-10T15:00:00Z,0.054,0.5808
2015-11-10T15:30:00Z,0.0603,0.6
2015-11-10T16:00:00Z,0,0.5871
2015-11-10T16:30:00Z,0,0.5899
2015-11-10T17:00:00Z,0,0.5578
2015-11-10T17:30:00Z,0,0.5249
2015-11-10T18:00:00Z,0,0.4752
2015-11-10T18:30:00Z,0,0.4387
2015-11-10T19:00:00Z,0,0.5446
2015-11-10T19:30:00Z,0,0.1242
2015-11-10T20:00:00Z,0,0.1175
2015-11-10T20:30:00Z,0,0.1175
2015-11-10T21:00:00Z,0,0.2762
2015-11-10T21:30:00Z,0,0.2461
2015-11-10T22:00:00Z,0,0.217
2015-11-10T22:30:00Z,0,0.1071
2015-11-10T23:00:00Z,0,0.4332
2015-11-10T23:30:00Z,0,0.1008
2015-11-11T00:00:00Z,0,0.4614
2015-11-11T00:30:00Z,0,0.4583
2015-11-11T01:00:00Z,0,0.4607
2015-11-11T01:30:00Z,0.2036,0.4813
2015-11-11T02:00:00Z,0,0.4448
2015-11-11T02:30:00Z,0.0042,0.4427
2015-11-11T03:00:00Z,0.0597,0.4312
2015-11-11T03:30:00Z,0.1606,0.435
2015-11-11T04:00:00Z,0.1239,0.4703
2015-11-11T04:30:00Z,0,0.4622
2015-11-11T05:00:00Z,0.2744,0.447
2015-11-11T05:30:00Z,0.239,0.4576
2015-11-11T06:00:00Z,0,0.4631
2015-11-11T06:30:00Z,0.2036,0.4513
2015-11-11T07:00:00Z,0.0059,0.4425
2015-11-11T07:30:00Z,0.0118,0.4742
2015-11-11T08:00:00Z,0.0084,0.5008
2015-11-11T08:30:00Z,0.0341,0.4432
2015-11-11T09:00:00Z,0.0866,0.4587
2015-11-11T09:30:00Z,0.1102,0.476
2015-11-11T10:00:00Z,0.2466,0.455
2015-11-11T10:30:00Z,0.1513,0.4742
2015-11-11T11:00:00Z,0.003,0.5719
2015-11-11T11:30:00Z,0.2605,0.4545
2015-11-11T12:00:00Z,0.2245,0.4127
2015-11-11T12:30:00Z,0.1747,0.4371
2015-11-11T13:00:00Z,0.1716,0.4342
2015-11-11T13:30:00Z,0.1395,0.4312
2015-11-11T14:00:00Z,0.1785,0.4708
2015-11-11T14:30:00Z,0.0289,0.5303
2015-11-11T15:00:00Z,0,0.5906
2015-11-11T15:30:00Z,0.0879,0.4974
2015-11-11T16:00:00Z,0.0518,0.5288
2015-11-11T16:30:00Z,0,0.5813
2015-11-11T17:00:00Z,0.003,0.532
2015-11-11T17:30:00Z,0,0.5426
2015-11-11T18:00:00Z,0,0.5772
2015-11-11T18:30:00Z,0,0.5925
2015-11-11T19:00:00Z,0,0.5815
2015-11-11T19:30:00Z,0,0.5781
2015-11-11T20:00:00Z,0,0.5835
2015-11-11T20:30:00Z,0,0.5701
2015-11-11T21:00:00Z,0,0.5703
2015-11-11T21:30:00Z,0,0.5428
2015-11-11T22:00:00Z,0,0.531
2015-11-11T22:30:00Z,0,0.1202
2015-11-11T23:00:00Z,0,0.5024
2015-11-11T23:30:00Z,0,0.4926
2015-11-12T00:00:00Z,0,0.5206
2015-11-12T00:30:00Z,0,0.4273
2015-11-12T01:00:00Z,0,0.4808
2015-11-12T01:30:00Z,0,0.4672
2015-11-12T02:00:00Z,0,0.4209
2015-11-12T02:30:00Z,0,0.4212
2015-11-12T03:00:00Z,0,0.3777
2015-11-12T03:30:00Z,0,0.3911
2015-11-12T04:00:00Z,0,0.3959
2015-11-12T04:30:00Z,0,0.3557
2015-11-12T05:00:00Z,0,0.3312
2015-11-12T05:30:00Z,0,0.3179
2015-11-12T06:00:00Z,0,0.3146
2015-11-12T06:30:00Z,0,0.331
2015-11-12T07:00:00Z,0.0049,0.3467
2015-11-12T07:30:00Z,0.0498,0.3967
2015-11-12T08:00:00Z,0.09,0.4028
2015-11-12T08:30:00Z,0.1866,0.4308
2015-11-12T09:00:00Z,0.3149,0.5079
2015-11-12T09:30:00Z,0.1324,0.6264
2015-11-12T10:00:00Z,0.0017,0.7171
2015-11-12T10:30:00Z,0,0.7075
2015-11-12T11:00:00Z,0,0.7257
2015-11-12T11:30:00Z,0,0.6853
2015-11-12T12:00:00Z,0,0.657
2015-11-12T12:30:00Z,0.3023,0.5541
2015-11-12T13:00:00Z,0.2631,0.5781
2015-11-12T13:30:00Z,0.2211,0.5941
2015-11-12T14:00:00Z,0.1788,0.6126
2015-11-12T14:30:00Z,0.0949,0.5819
2015-11-12T15:00:00Z,0.0649,0.595
2015-11-12T15:30:00Z,0.0594,0.6553
2015-11-12T16:00:00Z,0.0325,0.6617
2015-11-12T16:30:00Z,0.0181,0.6812
2015-11-12T17:00:00Z,0.0034,0.704
2015-11-12T17:30:00Z,0,0.7232
2015-11-12T18:00:00Z,0,0.7081
2015-11-12T18:30:00Z,0,0.7106
2015-11-12T19:00:00Z,0,0.1757
2015-11-12T19:30:00Z,0,0.4454
2015-11-12T20:00:00Z,0,0.3787
2015-11-12T20:30:00Z,0,0.7145
2015-11-12T21:00:00Z,0,0.7016
2015-11-12T21:30:00Z,0,0.1683
2015-11-12T22:00:00Z,0,0.1633
2015-11-12T22:30:00Z,0,0.1633
2015-11-12T23:00:00Z,0,0.6165
2015-11-12T23:30:00Z,0,0.6021
2015-11-13T00:00:00Z,0,0.5883
2015-11-13T00:30:00Z,0,0.5848
2015-11-13T01:00:00Z,0,0.5784
2015-11-13T01:30:00Z,0,0.565
2015-11-13T02:00:00Z,0,0.5717
2015-11-13T02:30:00Z,0,0.571
2015-11-13T03:00:00Z,0,0.5647
2015-11-13T03:30:00Z,0.1817,0.6867
2015-11-13T04:00:00Z,0,0.5586
2015-11-13T04:30:00Z,0,0.5681
2015-11-13T05:00:00Z,0,0.5236
2015-11-13T05:30:00Z,0,0.5563
2015-11-13T06:00:00Z,0,0.5706
2015-11-13T06:30:00Z,0,0.5837
2015-11-13T07:00:00Z,0,0.6113
2015-11-13T07:30:00Z,0.0038,0.6403
2015-11-13T08:00:00Z,0.0074,0.6486
2015-11-13T08:30:00Z,0.0469,0.6636
2015-11-13T09:00:00Z,0.0863,0.6737
2015-11-13T09:30:00Z,0.134,0.6723
2015-11-13T10:00:00Z,0.2279,0.1628
2015-11-13T10:30:00Z,0.2395,0.6811
2015-11-13T11:00:00Z,0.2971,0.6995
2015-11-13T11:30:00Z,0.3262,0.7107
2015-11-13T12:00:00Z,0.3615,0.7334
2015-11-13T12:30:00Z,0.3758,0.7248
2015-11-13T13:00:00Z,0.3961,0.6845
2015-11-13T13:30:00Z,0.3746,0.7264
2015-11-13T14:00:00Z,0.353,0.7136
2015-11-13T14:30:00Z,0.2916,0.7217
2015-11-13T15:00:00Z,0.2302,0.7149
2015-11-13T15:30:00Z,0,0.7106
2015-11-13T16:00:00Z,0.0867,0.7238
2015-11-13T16:30:00Z,0.0473,0.7328
2015-11-13T17:00:00Z,0.008,0.7305
2015-11-13T17:30:00Z,0.004,0.7398
2015-11-13T18:00:00Z,0,0.695
2015-11-13T18:30:00Z,0,0.7205
2015-11-13T19:00:00Z,0,0.167
2015-11-13T19:30:00Z,0,0.7159
2015-11-13T20:00:00Z,0,0.6454
2015-11-13T20:30:00Z,0,0.7064
2015-11-13T21:00:00Z,0,0.1691
2015-11-13T21:30:00Z,0,0.6636
2015-11-13T22:00:00Z,0,0.622
2015-11-13T22:30:00Z,0,0.1657
2015-11-13T23:00:00Z,0,0.6331
2015-11-13T23:30:00Z,0,0.1637
2015-11-14T00:00:00Z,0,0.6178
2015-11-14T00:30:00Z,0,0.6134
2015-11-14T01:00:00Z,0,0.6012
2015-11-14T01:30:00Z,0,0.5985
2015-11-14T02:00:00Z,0,0.5642
2015-11-14T02:30:00Z,0,0.6021
2015-11-14T03:00:00Z,0,0.5927
2015-11-14T03:30:00Z,0,0.5989
2015-11-14T04:00:00Z,0,0.5996
2015-11-14T04:30:00Z,0,0.598
2015-11-14T05:00:00Z,0,0.5788
2015-11-14T05:30:00Z,0,0.1279
2015-11-14T06:00:00Z,0,0.122
2015-11-14T06:30:00Z,0,0.5618
2015-11-14T07:00:00Z,0,0.553
2015-11-14T07:30:00Z,0.0011,0.5556
2015-11-14T08:00:00Z,0.0021,0.5455
2015-11-14T08:30:00Z,0.0144,0.5605
2015-11-14T09:00:00Z,0.0268,0.5404
2015-11-14T09:30:00Z,0.0762,0.5206
2015-11-14T10:00:00Z,0.0926,0.4409
2015-11-14T10:30:00Z,0.1002,0.5165
2015-11-14T11:00:00Z,0.1241,0.4987
2015-11-14T11:30:00Z,0.1304,0.4566
2015-11-14T12:00:00Z,0.1251,0.4264
2015-11-14T12:30:00Z,0,0.4247
2015-11-14T13:00:00Z,0.1133,0.4229
2015-11-14T13:30:00Z,0.0333,0.4202
2015-11-14T14:00:00Z,0.0717,0.4258
2015-11-14T14:30:00Z,0.001,0.3977
2015-11-14T15:00:00Z,0.0462,0.3783
2015-11-14T15:30:00Z,0.0336,0.3777
2015-11-14T16:00:00Z,0,0.4338
2015-11-14T16:30:00Z,0.0116,0.3698
2015-11-14T17:00:00Z,0.001,0.3435
2015-11-14T17:30:00Z,0,0.3965
2015-11-14T18:00:00Z,0,0.4654
2015-11-14T18:30:00Z,0,0.4768
2015-11-14T19:00:00Z,0,0.1088
2015-11-14T19:30:00Z,0,0.428
2015-11-14T20:00:00Z,0,0.1874
2015-11-14T20:30:00Z,0,0.4427
2015-11-14T21:00:00Z,0,0.458
2015-11-14T21:30:00Z,0,0.3732
2015-11-14T22:00:00Z,0,0.47
2015-11-14T22:30:00Z,0,0.1083
2015-11-14T23:00:00Z,0,0.4434
2015-11-14T23:30:00Z,0,0.4411
2015-11-15T00:00:00Z,0,0.5175
